fold,path,TRUE,path,lat,lon,TRUE
1,/content/0310_post_folder/0310_post_folder/folder_1/680707523952264_vs_412960031618290(1)/412960031618290_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/680707523952264_vs_412960031618290(1)/412960031618290_2024.png,29.43974239,-83.28638256,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/680898140619737_vs_2018664621901675(1)/2018664621901675_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/680898140619737_vs_2018664621901675(1)/2018664621901675_2024.png,29.44226976,-83.28722477,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/681172960534217_vs_1054825812574009(1)/1054825812574009_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/681172960534217_vs_1054825812574009(1)/1054825812574009_2024.png,29.43856978,-83.29277158,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/681176040277645_vs_1713985159392369(1)/1713985159392369_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/681176040277645_vs_1713985159392369(1)/1713985159392369_2024.png,29.442181,-83.28724086,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/6813066908731715_vs_2725305997642126(4)/2725305997642126_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6813066908731715_vs_2725305997642126(4)/2725305997642126_2024.png,29.4370748,-83.29409659,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/681336540562138_vs_1250348872777890(1)/1250348872777890_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/681336540562138_vs_1250348872777890(1)/1250348872777890_2024.png,29.44406365,-83.2862699,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/6819953178047583_vs_565089522723675(6)/565089522723675_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6819953178047583_vs_565089522723675(6)/565089522723675_2024.png,29.43910236,-83.29303443,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/682160973968562_vs_1266887960969956(1)/1266887960969956_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/682160973968562_vs_1266887960969956(1)/1266887960969956_2024.png,29.43971903,-83.29044878,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/682561116744680_vs_2341094222929145(1)/2341094222929145_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/682561116744680_vs_2341094222929145(1)/2341094222929145_2024.png,29.43975173,-83.28558862,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/682963616645210_vs_552461557436949(1)/552461557436949_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/682963616645210_vs_552461557436949(1)/552461557436949_2024.png,29.4403357,-83.28807235,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/683103009969951_vs_1214214246538027(1)/1214214246538027_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/683103009969951_vs_1214214246538027(1)/1214214246538027_2024.png,29.44281167,-83.28527212,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/683581716601343_vs_1262204491877088(1)/1262204491877088_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/683581716601343_vs_1262204491877088(1)/1262204491877088_2024.png,29.4386165,-83.29276621,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/6838642666182947_vs_454098923854198(5)/454098923854198_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6838642666182947_vs_454098923854198(5)/454098923854198_2024.png,29.43796245,-83.29205275,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/683929287101177_vs_3964293130507153(1)/3964293130507153_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/683929287101177_vs_3964293130507153(1)/3964293130507153_2024.png,29.43973305,-83.28662932,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/683946679847611_vs_2244170482604894(1)/2244170482604894_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/683946679847611_vs_2244170482604894(1)/2244170482604894_2024.png,29.44232115,-83.28721404,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/684865950327776_vs_8176226732506131(1)/8176226732506131_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/684865950327776_vs_8176226732506131(1)/8176226732506131_2024.png,29.43794843,-83.29250336,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/685032983069009_vs_1540324400186950(1)/1540324400186950_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/685032983069009_vs_1540324400186950(1)/1540324400186950_2024.png,29.43971903,-83.29023421,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/686252446712736_vs_526472020125555(1)/526472020125555_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/686252446712736_vs_526472020125555(1)/526472020125555_2024.png,29.43738781,-83.29164505,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/686990319526686_vs_914111283922668(1)/914111283922668_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/686990319526686_vs_914111283922668(1)/914111283922668_2024.png,29.43880337,-83.29276621,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/6876757549034087_vs_909055581110913(6)/909055581110913_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6876757549034087_vs_909055581110913(6)/909055581110913_2024.png,29.4411439,-83.29102814,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/687900426565156_vs_1058547052118317(1)/1058547052118317_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/687900426565156_vs_1058547052118317(1)/1058547052118317_2024.png,29.44171851,-83.28790069,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/687942539913010_vs_1190109838741353(1)/1190109838741353_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/687942539913010_vs_1190109838741353(1)/1190109838741353_2024.png,29.43738314,-83.29170406,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/6880747098657775_vs_883730553396116(4)/883730553396116_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6880747098657775_vs_883730553396116(4)/883730553396116_2024.png,29.44087761,-83.28758419,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/688106469417369_vs_1534386063846244(1)/1534386063846244_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/688106469417369_vs_1534386063846244(1)/1534386063846244_2024.png,29.44377401,-83.28695118,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/688780602689687_vs_570106325545902(1)/570106325545902_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/688780602689687_vs_570106325545902(1)/570106325545902_2024.png,29.44031701,-83.28792214,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/688866496428246_vs_531640719563017(1)/531640719563017_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/688866496428246_vs_531640719563017(1)/531640719563017_2024.png,29.44087294,-83.28815281,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/689051209781015_vs_334897459673689(1)/334897459673689_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/689051209781015_vs_334897459673689(1)/334897459673689_2024.png,29.43967699,-83.29283595,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/689525012733080_vs_757705636483222(1)/757705636483222_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/689525012733080_vs_757705636483222(1)/757705636483222_2024.png,29.43970034,-83.29150021,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/6897949006935914_vs_8668612076530251(5)/8668612076530251_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6897949006935914_vs_8668612076530251(5)/8668612076530251_2024.png,29.43853708,-83.29165041,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/690252153149884_vs_909055581110913(1)/909055581110913_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/690252153149884_vs_909055581110913(1)/909055581110913_2024.png,29.4411439,-83.29102814,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/690423555779568_vs_461599712937657(1)/461599712937657_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/690423555779568_vs_461599712937657(1)/461599712937657_2024.png,29.4440216,-83.28305662,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/690646665739256_vs_1310239276612903(1)/1310239276612903_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/690646665739256_vs_1310239276612903(1)/1310239276612903_2024.png,29.44285371,-83.28733206,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/692330666094942_vs_2910949499043605(1)/2910949499043605_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/692330666094942_vs_2910949499043605(1)/2910949499043605_2024.png,29.44149894,-83.28657568,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/693193529512631_vs_511687228510144(1)/511687228510144_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/693193529512631_vs_511687228510144(1)/511687228510144_2024.png,29.43970502,-83.29139829,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/693868952085283_vs_1073022670732345(1)/1073022670732345_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/693868952085283_vs_1073022670732345(1)/1073022670732345_2024.png,29.43973305,-83.28961194,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/6941916442493576_vs_1057652068955559(5)/1057652068955559_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6941916442493576_vs_1057652068955559(5)/1057652068955559_2024.png,29.43915375,-83.28720868,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/6944748005545040_vs_833248408690933(6)/833248408690933_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6944748005545040_vs_833248408690933(6)/833248408690933_2024.png,29.4403357,-83.28641474,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/6947433611946095_vs_1677911162777161(5)/1677911162777161_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6947433611946095_vs_1677911162777161(5)/1677911162777161_2024.png,29.43870526,-83.29276621,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/6953756708006204_vs_560757773084506(6)/560757773084506_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/6953756708006204_vs_560757773084506(6)/560757773084506_2024.png,29.43914441,-83.287552,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/697166215586456_vs_550484144011202(1)/550484144011202_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/697166215586456_vs_550484144011202(1)/550484144011202_2024.png,29.43781762,-83.29411805,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/697364452232938_vs_890057599341020(1)/890057599341020_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/697364452232938_vs_890057599341020(1)/890057599341020_2024.png,29.43910703,-83.29292715,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/7010027635696605_vs_8116224821820619(6)/8116224821820619_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/7010027635696605_vs_8116224821820619(6)/8116224821820619_2024.png,29.43857912,-83.28898966,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/7018012231545365_vs_1509028529745332(6)/1509028529745332_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/7018012231545365_vs_1509028529745332(6)/1509028529745332_2024.png,29.43859314,-83.28766465,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/702807975020235_vs_863968392393613(1)/863968392393613_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/702807975020235_vs_863968392393613(1)/863968392393613_2024.png,29.43796245,-83.29162896,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/703121894953323_vs_463519786713145(1)/463519786713145_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/703121894953323_vs_463519786713145(1)/463519786713145_2024.png,29.43975641,-83.28581929,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/7062183010479746_vs_1044360757169434(6)/1044360757169434_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/7062183010479746_vs_1044360757169434(6)/1044360757169434_2024.png,29.44295182,-83.28466058,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/713623934112421_vs_528506303268283(1)/528506303268283_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/713623934112421_vs_528506303268283(1)/528506303268283_2024.png,29.44034504,-83.28549206,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/715182203955738_vs_547563071285558(1)/547563071285558_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/715182203955738_vs_547563071285558(1)/547563071285558_2024.png,29.4397237,-83.2899338,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/7154491807948576_vs_518017254528170(6)/518017254528170_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/7154491807948576_vs_518017254528170(6)/518017254528170_2024.png,29.44086827,-83.28793287,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/7215151301847852_vs_482795844910160(6)/482795844910160_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/7215151301847852_vs_482795844910160(6)/482795844910160_2024.png,29.43910703,-83.29227269,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/723440212925950_vs_4162402453987010(4)/4162402453987010_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/723440212925950_vs_4162402453987010(4)/4162402453987010_2024.png,29.44149427,-83.28593194,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/724701162797766_vs_512453088199292(5)/512453088199292_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/724701162797766_vs_512453088199292(5)/512453088199292_2024.png,29.4440216,-83.28311026,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/727104949226251_vs_1292685288565034(5)/1292685288565034_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/727104949226251_vs_1292685288565034(5)/1292685288565034_2024.png,29.43851839,-83.29247117,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/733872721880451_vs_520015507625642(4)/520015507625642_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/733872721880451_vs_520015507625642(4)/520015507625642_2024.png,29.43795777,-83.2928735,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/7341741759187688_vs_530470859711468(5)/530470859711468_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/7341741759187688_vs_530470859711468(5)/530470859711468_2024.png,29.43735511,-83.29249263,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/740453231178202_vs_1063740325131540(4)/1063740325131540_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/740453231178202_vs_1063740325131540(4)/1063740325131540_2024.png,29.4411439,-83.29146266,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/7430855226929868_vs_1066266655208348(5)/1066266655208348_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/7430855226929868_vs_1066266655208348(5)/1066266655208348_2024.png,29.44114857,-83.29130173,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/746079230279160_vs_2436903000034149(5)/2436903000034149_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/746079230279160_vs_2436903000034149(5)/2436903000034149_2024.png,29.43956486,-83.28426898,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/746193690552782_vs_1732744040821222(4)/1732744040821222_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/746193690552782_vs_1732744040821222(4)/1732744040821222_2024.png,29.43866322,-83.29276621,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/747168370510313_vs_1827219498154534(4)/1827219498154534_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/747168370510313_vs_1827219498154534(4)/1827219498154534_2024.png,29.43857912,-83.28872681,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/747508943845299_vs_1304053667248462(5)/1304053667248462_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/747508943845299_vs_1304053667248462(5)/1304053667248462_2024.png,29.43794843,-83.29234242,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/748764733926973_vs_910847517602591(6)/910847517602591_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/748764733926973_vs_910847517602591(6)/910847517602591_2024.png,29.43858847,-83.28728378,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/750302450197294_vs_1082878633275204(4)/1082878633275204_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/750302450197294_vs_1082878633275204(4)/1082878633275204_2024.png,29.43969567,-83.29019129,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/750625810091801_vs_1197746641332199(5)/1197746641332199_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/750625810091801_vs_1197746641332199(5)/1197746641332199_2024.png,29.44340963,-83.28704774,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/759315985962687_vs_902454771264370(5)/902454771264370_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/759315985962687_vs_902454771264370(5)/902454771264370_2024.png,29.43795777,-83.29221368,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/764487918700961_vs_467055863032741(4)/467055863032741_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/764487918700961_vs_467055863032741(4)/467055863032741_2024.png,29.44273225,-83.28388274,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/772065201596201_vs_1012346253999252(4)/1012346253999252_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/772065201596201_vs_1012346253999252(4)/1012346253999252_2024.png,29.44090564,-83.28635573,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/783600377103331_vs_560515489882042(5)/560515489882042_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/783600377103331_vs_560515489882042(5)/560515489882042_2024.png,29.44086827,-83.28798652,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/786148766847477_vs_1784978828751999(6)/1784978828751999_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/786148766847477_vs_1784978828751999(6)/1784978828751999_2024.png,29.43748592,-83.2954216,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/787621023109081_vs_562806692856461(6)/562806692856461_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/787621023109081_vs_562806692856461(6)/562806692856461_2024.png,29.44089163,-83.28728914,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/789424309645997_vs_8474591305991415(4)/8474591305991415_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/789424309645997_vs_8474591305991415(4)/8474591305991415_2024.png,29.43808859,-83.28653812,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/793940719086875_vs_567584818958519(4)/567584818958519_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/793940719086875_vs_567584818958519(4)/567584818958519_2024.png,29.4411439,-83.29092085,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/796132742200927_vs_1512854342748249(6)/1512854342748249_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/796132742200927_vs_1512854342748249(6)/1512854342748249_2024.png,29.43822874,-83.28653276,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/798471435361589_vs_2103471910048620(6)/2103471910048620_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/798471435361589_vs_2103471910048620(6)/2103471910048620_2024.png,29.43967699,-83.2927233,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/798990668617505_vs_3685363311715038(5)/3685363311715038_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/798990668617505_vs_3685363311715038(5)/3685363311715038_2024.png,29.43852773,-83.29226196,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/803614488098875_vs_1280191376757945(6)/1280191376757945_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/803614488098875_vs_1280191376757945(6)/1280191376757945_2024.png,29.44040577,-83.28804553,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/804249444778621_vs_1216212416300856(5)/1216212416300856_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/804249444778621_vs_1216212416300856(5)/1216212416300856_2024.png,29.43779893,-83.29070091,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/804409385026556_vs_1714331936057812(6)/1714331936057812_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/804409385026556_vs_1714331936057812(6)/1714331936057812_2024.png,29.44034037,-83.28625381,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/805537707920235_vs_580722224282855(6)/580722224282855_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/805537707920235_vs_580722224282855(6)/580722224282855_2024.png,29.44401226,-83.28290105,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/806381694505080_vs_3903420749889477(4)/3903420749889477_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/806381694505080_vs_3903420749889477(4)/3903420749889477_2024.png,29.43747191,-83.29129636,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/806823651177594_vs_403954852581115(4)/403954852581115_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/806823651177594_vs_403954852581115(4)/403954852581115_2024.png,29.43933595,-83.2878685,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/810156763925976_vs_3811157485820142(5)/3811157485820142_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/810156763925976_vs_3811157485820142(5)/3811157485820142_2024.png,29.43937799,-83.28426361,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/810246094175376_vs_518017254528170(6)/518017254528170_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/810246094175376_vs_518017254528170(6)/518017254528170_2024.png,29.44086827,-83.28793287,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/810918277701483_vs_1931833557314865(6)/1931833557314865_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/810918277701483_vs_1931833557314865(6)/1931833557314865_2024.png,29.44404029,-83.28499317,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/812539750866980_vs_861885222368206(6)/861885222368206_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/812539750866980_vs_861885222368206(6)/861885222368206_2024.png,29.4411439,-83.29108179,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/814226467373288_vs_8860196977323848(4)/8860196977323848_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/814226467373288_vs_8860196977323848(4)/8860196977323848_2024.png,29.43805588,-83.29275548,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/816678610118958_vs_556029363630830(4)/556029363630830_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/816678610118958_vs_556029363630830(4)/556029363630830_2024.png,29.44031234,-83.28786314,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/818271576424854_vs_396936836845534(5)/396936836845534_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/818271576424854_vs_396936836845534(5)/396936836845534_2024.png,29.4374392,-83.29409659,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/818321393117862_vs_1795478170987402(6)/1795478170987402_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/818321393117862_vs_1795478170987402(6)/1795478170987402_2024.png,29.43893418,-83.28788459,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/818512256575309_vs_869345288664883(6)/869345288664883_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/818512256575309_vs_869345288664883(6)/869345288664883_2024.png,29.44204553,-83.28974605,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/819377973108613_vs_545475358036226(6)/545475358036226_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/819377973108613_vs_545475358036226(6)/545475358036226_2024.png,29.43858847,-83.28717113,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/820626186108905_vs_1090683149320279(4)/1090683149320279_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/820626186108905_vs_1090683149320279(4)/1090683149320279_2024.png,29.43754665,-83.29141974,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/820853126372038_vs_1210773166880632(4)/1210773166880632_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/820853126372038_vs_1210773166880632(4)/1210773166880632_2024.png,29.43977509,-83.28505754,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/820936069497578_vs_561097146491852(6)/561097146491852_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/820936069497578_vs_561097146491852(6)/561097146491852_2024.png,29.43885009,-83.29276621,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/821933819417317_vs_1063985235009034(6)/1063985235009034_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/821933819417317_vs_1063985235009034(6)/1063985235009034_2024.png,29.43833619,-83.28784168,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/822096649377132_vs_2080103529115648(6)/2080103529115648_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/822096649377132_vs_2080103529115648(6)/2080103529115648_2024.png,29.43858847,-83.28755736,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/822549502883104_vs_2003708413432894(5)/2003708413432894_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/822549502883104_vs_2003708413432894(5)/2003708413432894_2024.png,29.44114857,-83.29124808,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/822710642734896_vs_388478411005342(5)/388478411005342_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/822710642734896_vs_388478411005342(5)/388478411005342_2024.png,29.43736913,-83.29220831,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/822865882865418_vs_1780979465769871(6)/1780979465769871_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/822865882865418_vs_1780979465769871(6)/1780979465769871_2024.png,29.44034971,-83.28566372,moderate
1,/content/0310_post_folder/0310_post_folder/folder_1/824359679218071_vs_1569212363678394(5)/1569212363678394_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/824359679218071_vs_1569212363678394(5)/1569212363678394_2024.png,29.4411439,-83.29075992,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/824518695780041_vs_1092834725569955(5)/1092834725569955_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/824518695780041_vs_1092834725569955(5)/1092834725569955_2024.png,29.44399824,-83.2827884,moderate
3,/content/0310_post_folder/0310_post_folder/folder_1/824563955824641_vs_523745340273718(6)/523745340273718_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/824563955824641_vs_523745340273718(6)/523745340273718_2024.png,29.43739248,-83.29540014,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/824735449295681_vs_516938547934024(6)/516938547934024_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/824735449295681_vs_516938547934024(6)/516938547934024_2024.png,29.4408963,-83.28651667,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/826099732446096_vs_495437870131131(4)/495437870131131_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/826099732446096_vs_495437870131131(4)/495437870131131_2024.png,29.4424613,-83.28378618,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/826135869213320_vs_443729178725393(6)/443729178725393_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/826135869213320_vs_443729178725393(6)/443729178725393_2024.png,29.44034037,-83.28796506,moderate
2,/content/0310_post_folder/0310_post_folder/folder_1/826843142175427_vs_1503104297009466(5)/1503104297009466_2024.png,moderate,/content/0310_post_folder/0310_post_folder/folder_1/826843142175427_vs_1503104297009466(5)/1503104297009466_2024.png,29.43969567,-83.29161823,moderate
